"user_id","country","gender","device","test_group","conversion","total_spent"
"1010383","Brazil","Male","Android","Treatment","0","0.00"
"1010384","Brazil","Male","Android","Control","0","0.00"
"1010386","Mexico","Female","iOS","Control","0","0.00"
"1010387","USA","Male","Android","Control","0","0.00"
"1010388","USA","Female","Android","Treatment","0","0.00"
"1010389","Mexico","Male","Android","Treatment","0","0.00"
"1010390","Brazil","Female","Android","Treatment","0","0.00"
"1010391","Brazil","Male","iOS","Treatment","0","0.00"
"1010392","Germany","","Android","Control","0","0.00"
"1010393","Mexico","Female","Android","Treatment","0","0.00"
"1010395","Mexico","","Android","Control","0","0.00"
"1010397","Mexico","Male","iOS","Control","0","0.00"
"1010398","Mexico","Male","Android","Treatment","0","0.00"
"1010399","Mexico","Male","Android","Treatment","0","0.00"
"1010400","USA","","iOS","Treatment","0","0.00"
"1010401","Turkey","","iOS","Control","0","0.00"
"1010402","Turkey","Other","Android","Control","0","0.00"
"1010403","USA","Male","Android","Treatment","0","0.00"
"1010404","USA","Male","iOS","Treatment","0","0.00"
"1010405","Brazil","Male","Android","Treatment","0","0.00"
"1010406","USA","","Android","Control","0","0.00"
"1010407","Brazil","Male","iOS","Control","0","0.00"
"1010408","Canada","","iOS","Control","0","0.00"
"1010409","France","Female","iOS","Control","0","0.00"
"1010410","USA","Male","iOS","Control","0","0.00"
"1010411","","","Android","Control","0","0.00"
"1010412","USA","Male","iOS","Treatment","0","0.00"
"1010413","Canada","","iOS","Treatment","0","0.00"
"1010414","Mexico","Male","iOS","Control","0","0.00"
"1010415","Australia","","iOS","Control","0","0.00"
"1010416","Brazil","Female","Android","Control","0","0.00"
"1010417","Brazil","Female","iOS","Treatment","0","0.00"
"1010418","France","Male","iOS","Treatment","0","0.00"
"1010419","Brazil","Male","Android","Treatment","0","0.00"
"1010420","United Kingdom","","Android","Treatment","0","0.00"
"1010421","USA","Male","iOS","Control","0","0.00"
"1010422","","Male","iOS","Control","0","0.00"
"1010423","USA","Male","Android","Control","0","0.00"
"1010424","USA","Male","Android","Treatment","0","0.00"
"1010425","Germany","Other","Android","Treatment","0","0.00"
"1010426","Mexico","Female","iOS","Treatment","0","0.00"
"1010427","Spain","","Android","Treatment","0","0.00"
"1010429","Brazil","","iOS","Treatment","0","0.00"
"1010430","Mexico","Male","iOS","Control","0","0.00"
"1010431","USA","","Android","Control","0","0.00"
"1010433","Mexico","","Android","Treatment","0","0.00"
"1010434","USA","Female","iOS","Treatment","0","0.00"
"1010435","USA","Male","Android","Treatment","0","0.00"
"1010437","United Kingdom","Male","Android","Treatment","0","0.00"
"1010438","Spain","Male","Android","Treatment","0","0.00"
"1010439","Germany","Male","Android","Treatment","0","0.00"
"1010440","France","","Android","Control","0","0.00"
"1010441","USA","Male","Android","Treatment","0","0.00"
"1010442","USA","Female","iOS","Control","0","0.00"
"1010443","Brazil","Male","Android","Control","0","0.00"
"1010444","Mexico","Female","Android","Control","0","0.00"
"1010445","Spain","Male","Android","Control","0","0.00"
"1010446","Germany","Female","Android","Treatment","0","0.00"
"1010447","USA","Male","Android","Treatment","0","0.00"
"1010448","Brazil","Female","Android","Treatment","0","0.00"
"1010449","Brazil","Male","iOS","Treatment","0","0.00"
"1010450","USA","Male","iOS","Control","0","0.00"
"1010451","Turkey","Female","Android","Control","0","0.00"
"1010453","Brazil","Female","iOS","Treatment","0","0.00"
"1010455","USA","Female","Android","Control","0","0.00"
"1010456","United Kingdom","","iOS","Control","0","0.00"
"1010457","United Kingdom","Male","iOS","Treatment","0","0.00"
"1010458","Germany","Female","Android","Treatment","0","0.00"
"1010459","Spain","Male","Android","Control","0","0.00"
"1010460","France","Female","iOS","Treatment","0","0.00"
"1010461","USA","","Android","Treatment","0","0.00"
"1010462","Brazil","Female","Android","Treatment","0","0.00"
"1010463","USA","Other","Android","Treatment","0","0.00"
"1010464","Turkey","Female","iOS","Control","0","0.00"
"1010465","Germany","Male","Android","Control","0","0.00"
"1010466","USA","Female","Android","Treatment","0","0.00"
"1010467","USA","Other","Android","Treatment","0","0.00"
"1010468","USA","Male","Android","Control","0","0.00"
"1010469","France","Female","Android","Control","0","0.00"
"1010470","Turkey","Male","iOS","Control","0","0.00"
"1010471","Brazil","Male","iOS","Control","0","0.00"
"1010472","Turkey","Female","Android","Control","0","0.00"
"1010473","Spain","Female","iOS","Treatment","0","0.00"
"1010474","France","Other","iOS","Control","0","0.00"
"1010475","USA","Female","iOS","Control","0","0.00"
"1010476","USA","Male","iOS","Treatment","0","0.00"
"1010477","Germany","","Android","Control","0","0.00"
"1010478","USA","","Android","Treatment","0","0.00"
"1010479","USA","Male","iOS","Treatment","0","0.00"
"1010480","Germany","Male","Android","Control","0","0.00"
"1010481","United Kingdom","Male","Android","Treatment","0","0.00"
"1010482","USA","Male","iOS","Control","0","0.00"
"1010483","Brazil","Male","iOS","Control","0","0.00"
"1010484","Turkey","Male","Android","Treatment","0","0.00"
"1010485","USA","Female","iOS","Control","0","0.00"
"1010486","Brazil","Female","Android","Control","0","0.00"
"1010487","France","","Android","Control","0","0.00"
"1010488","Brazil","Male","Android","Treatment","0","0.00"
"1010489","USA","Male","Android","Treatment","0","0.00"
"1010491","Mexico","","Android","Treatment","0","0.00"
"1010492","USA","Female","Android","Treatment","0","0.00"
"1010493","Canada","Female","iOS","Control","0","0.00"
"1010494","USA","Female","Android","Control","0","0.00"
"1010497","Spain","Male","Android","Treatment","0","0.00"
"1010498","USA","Female","Android","Control","0","0.00"
"1010499","USA","Female","Android","Treatment","0","0.00"
"1010500","Canada","Male","iOS","Treatment","0","0.00"
"1010501","Spain","Female","Android","Control","0","0.00"
"1010504","Turkey","Male","iOS","Treatment","0","0.00"
"1010506","Brazil","","iOS","Treatment","0","0.00"
"1010507","Mexico","Male","Android","Treatment","0","0.00"
"1010508","Mexico","","iOS","Treatment","0","0.00"
"1010509","Brazil","Male","iOS","Treatment","0","0.00"
"1010510","Canada","Male","iOS","Control","0","0.00"
"1010511","Brazil","","iOS","Control","0","0.00"
"1010512","Turkey","Female","Android","Treatment","0","0.00"
"1010513","Mexico","Female","Android","Control","0","0.00"
"1010515","USA","Female","Android","Control","0","0.00"
"1010516","USA","Female","Android","Treatment","0","0.00"
"1010517","USA","Male","Android","Treatment","0","0.00"
"1010518","France","Male","iOS","Treatment","0","0.00"
"1010519","Turkey","Female","iOS","Control","0","0.00"
"1010520","USA","Female","Android","Treatment","0","0.00"
"1010521","USA","Female","Android","Treatment","0","0.00"
"1010522","Spain","","iOS","Treatment","0","0.00"
"1010523","Brazil","Male","Android","Control","0","0.00"
"1010524","Brazil","Male","Android","Treatment","0","0.00"
"1010525","Australia","Male","Android","Control","0","0.00"
"1010526","USA","Male","iOS","Treatment","0","0.00"
"1010527","Brazil","Female","iOS","Control","0","0.00"
"1010529","USA","Female","Android","Treatment","0","0.00"
"1010530","USA","Male","Android","Treatment","0","0.00"
"1010531","United Kingdom","","Android","Treatment","0","0.00"
"1010532","USA","Female","iOS","Control","0","0.00"
"1010533","France","","Android","Treatment","0","0.00"
"1010534","United Kingdom","Female","Android","Treatment","0","0.00"
"1010535","Brazil","Male","iOS","Treatment","0","0.00"
"1010536","USA","Female","iOS","Control","0","0.00"
"1010537","USA","","Android","Treatment","0","0.00"
"1010538","Germany","Female","Android","Control","0","0.00"
"1010539","Australia","Female","iOS","Treatment","0","0.00"
"1010540","USA","Female","Android","Treatment","0","0.00"
"1010541","Germany","Female","Android","Treatment","0","0.00"
"1010542","Mexico","Male","Android","Treatment","0","0.00"
"1010543","USA","Female","Android","Treatment","0","0.00"
"1010544","","Female","iOS","Treatment","0","0.00"
"1010545","Brazil","Female","Android","Control","0","0.00"
"1010546","Brazil","Female","iOS","Treatment","0","0.00"
"1010547","USA","Female","Android","Treatment","0","0.00"
"1010548","Brazil","Female","Android","Control","0","0.00"
"1010549","Spain","","Android","Treatment","0","0.00"
"1010550","Mexico","Male","iOS","Treatment","0","0.00"
"1010551","Germany","","Android","Treatment","0","0.00"
"1010552","Brazil","Male","iOS","Treatment","0","0.00"
"1010553","Germany","Male","iOS","Control","0","0.00"
"1010554","Australia","","Android","Treatment","0","0.00"
"1010555","Brazil","Male","iOS","Control","0","0.00"
"1010556","United Kingdom","Female","Android","Control","0","0.00"
"1010557","Brazil","Female","Android","Control","0","0.00"
"1010559","USA","","Android","Treatment","0","0.00"
"1010560","","Male","Android","Control","0","0.00"
"1010561","USA","Male","Android","Treatment","0","0.00"
"1010562","Brazil","Female","Android","Treatment","0","0.00"
"1010563","Brazil","","iOS","Treatment","0","0.00"
"1010564","France","Female","Android","Treatment","0","0.00"
"1010567","Brazil","Female","Android","Treatment","0","0.00"
"1010568","Turkey","Female","iOS","Control","0","0.00"
"1010569","United Kingdom","Female","iOS","Control","0","0.00"
"1010570","Mexico","Female","iOS","Control","0","0.00"
"1010571","USA","Female","iOS","Treatment","0","0.00"
"1010572","Turkey","Female","iOS","Control","0","0.00"
"1010573","Mexico","Male","iOS","Control","0","0.00"
"1010574","USA","Female","Android","Control","0","0.00"
"1010575","Brazil","Female","Android","Treatment","0","0.00"
"1010576","Brazil","","iOS","Control","0","0.00"
"1010577","Turkey","Male","Android","Control","0","0.00"
"1010578","Brazil","Male","iOS","Control","0","0.00"
"1010579","Brazil","Female","iOS","Treatment","0","0.00"
"1010580","USA","Male","Android","Treatment","0","0.00"
"1010581","Brazil","Male","Android","Treatment","0","0.00"
"1010582","Brazil","Male","Android","Treatment","0","0.00"
"1010583","USA","Male","Android","Treatment","0","0.00"
"1010584","USA","Female","iOS","Treatment","0","0.00"
"1010585","Spain","Male","iOS","Treatment","0","0.00"
"1010586","USA","Female","Android","Control","0","0.00"
"1010587","Germany","","Android","Control","0","0.00"
"1010588","USA","Male","iOS","Control","0","0.00"
"1010589","Brazil","Male","","Control","0","0.00"
"1010590","Brazil","Female","iOS","Control","0","0.00"
"1010591","USA","","Android","Control","0","0.00"
"1010592","USA","Female","Android","Control","0","0.00"
"1010593","Mexico","Male","Android","Treatment","0","0.00"
"1010594","United Kingdom","","iOS","Control","0","0.00"
"1010595","Mexico","Female","Android","Control","0","0.00"
"1010596","Brazil","","","Control","0","0.00"
"1010597","Brazil","","iOS","Control","0","0.00"
"1010598","United Kingdom","Female","iOS","Treatment","0","0.00"
"1010599","United Kingdom","Female","Android","Control","0","0.00"
"1010600","Mexico","Other","iOS","Treatment","0","0.00"
"1010601","Turkey","Female","iOS","Treatment","0","0.00"
"1010602","Spain","Female","iOS","Control","0","0.00"
"1010603","Turkey","Male","Android","Treatment","0","0.00"
"1010604","Brazil","","Android","Control","0","0.00"
"1010605","Brazil","Female","Android","Treatment","0","0.00"
"1010606","Brazil","Female","Android","Control","0","0.00"
"1010607","USA","Female","Android","Treatment","0","0.00"
"1010608","Spain","","iOS","Treatment","0","0.00"
"1010609","USA","Male","Android","Control","0","0.00"
"1010610","USA","Female","Android","Control","0","0.00"
"1010611","Brazil","Female","Android","Control","0","0.00"
"1010612","Germany","Female","Android","Treatment","0","0.00"
"1010613","France","Male","Android","Treatment","0","0.00"
"1010614","Mexico","Female","iOS","Control","0","0.00"
"1010615","Australia","Female","Android","Treatment","0","0.00"
"1010616","USA","","iOS","Treatment","0","0.00"
"1010617","Spain","Female","Android","Treatment","0","0.00"
"1010618","USA","Male","Android","Control","0","0.00"
"1010619","Brazil","Male","Android","Treatment","0","0.00"
"1010620","Turkey","Female","iOS","Control","0","0.00"
"1010621","Germany","Male","Android","Control","0","0.00"
"1010622","USA","Female","iOS","Control","0","0.00"
"1010623","Mexico","Male","Android","Treatment","0","0.00"
"1010624","Spain","Male","Android","Control","0","0.00"
"1010626","Germany","Male","iOS","Control","0","0.00"
"1010628","USA","Female","Android","Treatment","0","0.00"
"1010629","Australia","Female","Android","Control","0","0.00"
"1010630","USA","Male","iOS","Control","0","0.00"
"1010631","Turkey","Female","iOS","Treatment","0","0.00"
"1010632","Brazil","Other","iOS","Control","0","0.00"
"1010633","Germany","","iOS","Treatment","0","0.00"
"1010634","Turkey","Male","Android","Control","0","0.00"
"1010635","Mexico","Female","iOS","Treatment","0","0.00"
"1010636","United Kingdom","Male","Android","Control","0","0.00"
"1010637","Australia","Male","Android","Treatment","0","0.00"
"1010639","United Kingdom","Female","Android","Treatment","0","0.00"
"1010640","United Kingdom","","iOS","Control","0","0.00"
"1010641","USA","Male","Android","Treatment","0","0.00"
"1010642","USA","Female","Android","Treatment","0","0.00"
"1010643","USA","Male","Android","Treatment","0","0.00"
"1010644","Brazil","Female","iOS","Treatment","0","0.00"
"1010646","Spain","Female","Android","Control","0","0.00"
"1010647","Mexico","Male","Android","Control","0","0.00"
"1010648","USA","Female","Android","Treatment","0","0.00"
"1010649","Australia","Male","Android","Control","0","0.00"
"1010650","Turkey","Male","Android","Treatment","0","0.00"
"1010651","Mexico","Male","iOS","Control","0","0.00"
"1010652","Germany","","iOS","Control","0","0.00"
"1010653","United Kingdom","Female","Android","Control","0","0.00"
"1010654","France","Female","Android","Treatment","0","0.00"
"1010655","","Male","iOS","Treatment","0","0.00"
"1010656","Brazil","Male","Android","Control","0","0.00"
"1010657","Turkey","Male","Android","Control","0","0.00"
"1010658","France","Male","iOS","Treatment","0","0.00"
"1010659","Mexico","Male","Android","Control","0","0.00"
"1010661","USA","Female","iOS","Treatment","0","0.00"
"1010662","USA","","Android","Treatment","0","0.00"
"1010663","Mexico","","iOS","Treatment","0","0.00"
"1010664","Spain","Male","iOS","Control","0","0.00"
"1010665","Brazil","Male","iOS","Control","0","0.00"
"1010666","France","Male","iOS","Control","0","0.00"
"1010667","Mexico","Male","Android","Treatment","0","0.00"
"1010668","Mexico","Male","Android","Control","0","0.00"
"1010669","Brazil","Male","iOS","Control","0","0.00"
"1010670","USA","Female","iOS","Treatment","0","0.00"
"1010671","Brazil","Female","iOS","Control","0","0.00"
